,ds,y,yhat
142,2019-05-06 22:00:00,306.0,-1203.7055365504193
143,2019-05-06 23:00:00,1178.0,-1000.9906031766636
144,2019-05-07 00:00:00,924.0,-938.5396220690086
145,2019-05-07 01:00:00,727.0,-1101.9662019331595
146,2019-05-07 02:00:00,244.0,-1442.857153835184
147,2019-05-07 03:00:00,-279.0,-1796.0115548340266
148,2019-05-07 04:00:00,-298.0,-1993.260596358688
149,2019-05-07 05:00:00,-427.0,-1976.2027883725768
150,2019-05-07 06:00:00,-953.0,-1812.7651531935717
151,2019-05-07 07:00:00,-1274.0,-1613.817583704585
152,2019-05-07 08:00:00,-768.0,-1436.860680284991
153,2019-05-07 09:00:00,-267.0,-1266.9939485471614
154,2019-05-07 10:00:00,792.0,-1081.39884297286
155,2019-05-07 11:00:00,479.0,-918.3945803617814
156,2019-05-07 12:00:00,364.0,-870.6074514193992
157,2019-05-07 13:00:00,70.0,-1003.372367432711
158,2019-05-07 14:00:00,-416.0,-1280.0279854857113
159,2019-05-07 15:00:00,-1325.0,-1572.9939070427868
160,2019-05-07 16:00:00,-2071.0,-1755.8587789019118
161,2019-05-07 17:00:00,-3118.0,-1791.5192273632206
162,2019-05-07 18:00:00,-3588.0,-1735.6937016415927
163,2019-05-07 19:00:00,-3755.0,-1659.716415857392
164,2019-05-07 20:00:00,-4120.0,-1576.0742739226735
165,2019-05-07 21:00:00,-3560.0,-1444.1804666773262
166,2019-05-07 22:00:00,-2653.0,-1248.1916899807554
167,2019-05-07 23:00:00,-2747.0,-1060.2294961665552
168,2019-05-08 00:00:00,-2684.0,-1012.0805570415804
169,2019-05-08 01:00:00,-3109.0,-1189.1819969040205
170,2019-05-08 02:00:00,-3455.0,-1542.9542675912148
171,2019-05-08 03:00:00,-4347.0,-1908.0422257352197
172,2019-05-08 04:00:00,-4840.0,-2116.1368262321585
173,2019-05-08 05:00:00,-4948.0,-2108.711979937314
174,2019-05-08 06:00:00,-4836.0,-1953.5871896093417
175,2019-05-08 07:00:00,-4870.0,-1761.5431213757174
176,2019-05-08 08:00:00,-4984.0,-1590.010411703374
177,2019-05-08 09:00:00,-4549.0,-1424.0385806834797
178,2019-05-08 10:00:00,-4607.0,-1240.7795287587808
179,2019-05-08 11:00:00,-4555.0,-1078.543536172107
180,2019-05-08 12:00:00,-3775.0,-1029.9684922796575
181,2019-05-08 13:00:00,-3631.0,-1160.4210939480538
182,2019-05-08 14:00:00,-4226.0,-1433.2913620601298
183,2019-05-08 15:00:00,-5117.0,-1721.0689799504676
184,2019-05-08 16:00:00,-4977.0,-1897.4302948797017
185,2019-05-08 17:00:00,-4344.0,-1925.3759286182333
186,2019-05-08 18:00:00,-4074.0,-1860.7430911148772
187,2019-05-08 19:00:00,-3259.0,-1774.9978072623755
188,2019-05-08 20:00:00,-3333.0,-1680.7699639906486
189,2019-05-08 21:00:00,-2619.0,-1537.6248920443957
190,2019-05-08 22:00:00,-1632.0,-1329.878457924628
191,2019-05-08 23:00:00,-1113.0,-1129.8162063099046
192,2019-05-09 00:00:00,-1723.0,-1069.3913603724727
193,2019-05-09 01:00:00,-2597.0,-1234.2078682839704
194,2019-05-09 02:00:00,-3161.0,-1575.8509975557795
195,2019-05-09 03:00:00,-3514.0,-1929.126167749349
196,2019-05-09 04:00:00,-4118.0,-2125.8784643954023
197,2019-05-09 05:00:00,-3936.0,-2107.7274110336643
198,2019-05-09 06:00:00,-3972.0,-1942.6276403825193
199,2019-05-09 07:00:00,-3950.0,-1741.4826475546392
200,2019-05-09 08:00:00,-3515.0,-1561.831949087635
201,2019-05-09 09:00:00,-2503.0,-1388.8185400045431
202,2019-05-09 10:00:00,-2372.0,-1199.6711448933952
203,2019-05-09 11:00:00,-2414.0,-1032.7591988024897
204,2019-05-09 12:00:00,-2379.0,-980.7612980969473
205,2019-05-09 13:00:00,-2928.0,-1109.0658706545178
206,2019-05-09 14:00:00,-3497.0,-1381.0654215903587
207,2019-05-09 15:00:00,-4030.0,-1669.2328614581768
208,2019-05-09 16:00:00,-4355.0,-1847.2087587378378
209,2019-05-09 17:00:00,-4669.0,-1877.9394589516974
210,2019-05-09 18:00:00,-4440.0,-1817.1901581695015
211,2019-05-09 19:00:00,-4339.0,-1736.3381309395158
212,2019-05-09 20:00:00,-4100.0,-1647.9090069648473
213,2019-05-09 21:00:00,-3737.0,-1511.3497948862096
214,2019-05-09 22:00:00,-3095.0,-1310.8456100043506
215,2019-05-09 23:00:00,-1847.0,-1118.5406249597113
216,2019-05-10 00:00:00,-1910.0,-1066.238027310945
217,2019-05-10 01:00:00,-2158.0,-1239.3851467865977
218,2019-05-10 02:00:00,-2610.0,-1589.4062268119455
219,2019-05-10 03:00:00,-3319.0,-1950.9435024137565
220,2019-05-10 04:00:00,-3384.0,-2155.6789979728896
221,2019-05-10 05:00:00,-2429.0,-2145.071591920335
222,2019-05-10 06:00:00,-2736.0,-1986.9199592661016
223,2019-05-10 07:00:00,-3068.0,-1791.9785451073576
224,2019-05-10 08:00:00,-1856.0,-1617.646863524758
225,2019-05-10 09:00:00,-924.0,-1448.9389858701913
226,2019-05-10 10:00:00,-822.0,-1262.967687593597
227,2019-05-10 11:00:00,-452.0,-1098.0011638444382
228,2019-05-10 12:00:00,-252.0,-1046.6330309944115
229,2019-05-10 13:00:00,-524.0,-1174.184342498809
230,2019-05-10 14:00:00,-718.0,-1443.9989566278848
231,2019-05-10 15:00:00,-1007.0,-1728.5207478885275
232,2019-05-10 16:00:00,-1484.0,-1901.3814908966754
233,2019-05-10 17:00:00,-2228.0,-1925.5393501396102
234,2019-05-10 18:00:00,-2885.0,-1856.7920570997853
235,2019-05-10 19:00:00,-3229.0,-1766.5699721255137
236,2019-05-10 20:00:00,-3446.0,-1667.4719262491726
237,2019-05-10 21:00:00,-2866.0,-1519.0375454865775
238,2019-05-10 22:00:00,-2717.0,-1305.5630219999996
239,2019-05-10 23:00:00,-2092.0,-1099.320862099266
