,y,yhat
127,1275.9998,-171.59692
128,752.00006,1925.4835
129,4040.9995,4441.782
130,6112.0,6544.85
131,5569.0,7950.5117
132,5525.9995,9135.221
133,4464.9995,9470.647
134,5397.0,9514.657
135,4935.9995,8173.169
136,3716.0005,6507.3647
137,1573.9996,4265.3247
138,-788.9995,2104.7722
139,-3483.0005,210.3863
140,-2936.0002,1689.3959
141,-1399.0,2288.5522
142,613.9998,4766.8257
143,2252.0,7497.832
144,2833.0005,2037.6868
145,3453.0005,2110.6853
146,1943.9996,1254.3818
147,938.99976,-129.18877
148,502.99966,-786.93695
149,-1296.0004,-1036.5181
150,-3679.0002,-3136.8643
151,-3461.0002,-2731.8918
152,-1645.0004,-572.1299
153,493.99963,2434.7498
154,3273.0,4231.5215
155,2858.9995,5636.3755
156,2486.0002,6493.573
157,2757.9995,7175.712
158,3608.0005,7417.454
159,1830.9998,5652.743
160,457.99957,3667.588
161,-1952.9998,875.04456
162,-4985.0,-1048.6075
163,-6490.0,-2477.8164
164,-7283.0,-159.85449
165,-6040.0,597.1161
166,-3601.0,2718.356
167,-2767.9998,6571.108
168,-308.99963,1355.9412
169,1069.9998,1690.4421
170,1492.0001,1675.3801
171,-714.9997,1342.0211
172,-1702.9999,484.16574
173,-1644.0001,684.0091
174,-2662.9998,-1357.9214
175,-2799.0002,115.17841
176,-2399.0002,1688.7513
177,-678.00024,4200.3726
178,1262.0,6108.873
179,2451.0005,8399.992
180,4630.001,9268.917
181,5239.9995,10494.716
182,3802.9998,10353.43
183,1648.0004,9046.802
184,2076.0,7409.2573
185,3125.0005,6638.4053
186,2188.9998,4617.8237
187,1862.9995,2763.4312
188,1608.0,2891.54
189,2799.9995,3337.66
190,3472.0007,5653.602
191,5399.0005,7584.0913
192,3758.0007,2374.3352
193,2697.9995,2411.6934
194,1538.9999,1365.8662
195,1460.9998,58.85817
196,-207.99976,-969.1326
197,359.0003,-1481.2854
198,-145.99995,-2894.3206
199,-1168.9999,-2705.2944
200,-916.00006,-748.39105
201,1119.0001,1583.1962
202,1164.0001,3460.8132
203,1365.0005,4786.833
204,1516.9995,5394.557
205,833.0002,5907.4277
206,-225.99979,5821.076
207,-1343.0001,5091.4175
208,-2009.0004,3309.2268
209,-3297.0002,751.24677
210,-3887.0,-121.909615
211,-4326.0,-1210.5414
212,-3550.0,1718.5372
213,-2952.0005,2318.4355
214,-1039.0002,4188.328
215,2027.9999,8107.1064
216,2292.0002,2159.3972
217,1847.0001,2049.887
218,1349.0001,2070.2222
219,497.99994,1608.4524
