,y,yhat
143,1117.0,1018.7291
144,826.9999,926.9377
145,798.99994,846.4927
146,666.99994,766.7358
147,685.99994,761.1578
148,758.0,765.81366
149,798.99994,890.7987
150,1096.0,1036.7452
151,849.99994,1050.4197
152,893.0,1076.1431
153,957.9999,1123.3303
154,1327.0001,1187.2703
155,1537.0,1181.8085
156,1618.0,1215.2277
157,1420.0001,1211.4065
158,1418.9999,1179.7676
159,1325.9999,1204.7535
160,1339.0,1227.6202
161,1410.0,1243.6306
162,1317.0,1195.6698
163,1243.0,1156.9622
164,1413.0,1255.1346
165,1115.0,1217.921
166,1348.9999,1221.5717
167,1439.0001,1119.5981
168,1380.0,994.6549
169,1177.9999,934.06177
170,1115.0,851.0907
171,1081.0,846.11816
172,1145.9999,847.65643
173,1377.0,984.7232
174,1511.0001,1106.4698
175,1596.0001,1105.7407
176,1437.0001,1097.3142
177,1293.0001,1121.42
178,1380.9999,1193.7632
179,1518.0,1236.2054
180,1405.0001,1233.9008
181,1436.0,1221.4463
182,1513.0001,1212.1556
183,1401.0001,1209.1221
184,1583.0001,1235.5741
185,1567.0,1291.8387
186,1492.0001,1280.9912
187,1285.0,1259.8896
188,1243.0,1402.4965
189,1293.9999,1365.6422
190,1471.0001,1419.6467
191,1466.0002,1311.5208
192,1318.0,944.9891
193,1219.0001,863.27
194,1128.0001,806.16376
195,1105.0001,814.26807
196,1167.0,775.0024
197,1428.0002,849.37274
198,1531.0,980.02576
199,1522.9999,1015.88434
200,1516.0,1022.7234
201,1442.0,1064.8538
202,1198.0001,1141.5006
203,1374.0,1167.1544
204,1505.0001,1159.0365
205,1493.0,1144.2358
206,1491.0,1144.7985
207,1377.0,1151.1807
208,1259.0001,1159.8676
209,1223.0,1193.0464
210,1282.0,1161.4584
211,1408.0,1125.5599
212,1443.0002,1283.134
213,1359.0,1245.3154
214,1659.0001,1271.139
215,1560.9999,1132.0613
216,1367.0001,1014.35913
217,1200.0001,896.7041
218,1153.0,827.006
219,1149.0,840.75885
220,1281.0,780.5132
221,1535.0,838.1473
222,1552.0,1010.72125
223,1243.0,1070.8994
224,1293.9999,1099.2957
225,1296.0,1139.594
226,1240.0001,1207.3601
227,1189.0,1234.4316
228,1300.0,1240.5973
229,1361.9999,1222.0807
230,1200.0001,1238.0542
231,1360.0,1227.9125
232,1318.0,1226.9573
233,1246.0,1242.1827
234,1036.0,1177.5057
235,1173.0,1116.234
236,1455.0,1275.5739
237,1320.0,1252.622
238,1261.0,1222.7622
239,1251.9999,1106.4917
240,1168.0,719.7977
241,1014.00006,631.90283
242,952.0,588.2927
243,804.0,614.53076
244,856.0,565.7329
245,868.0001,581.9184
246,885.99994,747.7981
247,904.00006,823.88666
248,1363.9999,884.6381
249,1371.0,909.497
250,1336.0,958.56464
251,1433.0001,987.6715
252,1492.0001,974.4148
253,1443.0002,969.0129
254,1443.0002,977.37256
255,1401.0001,989.2457
256,1429.9999,1002.422
257,1204.0,967.5578
258,1205.0,913.7039
259,1112.0,854.413
260,1021.0,999.1019
261,766.0,965.3207
262,648.99994,902.2458
263,567.00006,797.31476
264,466.99997,570.91064
265,374.99997,511.567
