,y,yhat
195,-10.999965,63.51543
196,-181.99998,143.63719
197,-66.00001,208.64745
198,-190.0,-186.3822
199,-197.0,-363.5888
200,-101.99999,-299.70493
201,-98.0,-248.13382
202,-98.0,-153.1871
203,-98.0,-8.647702
204,-98.0,169.12311
205,-96.99999,321.5327
206,-98.0,327.38858
207,-98.0,319.07892
208,-98.0,336.61954
209,-98.0,206.48991
210,-98.0,-255.54793
211,-98.0,-459.1485
212,-98.0,-553.7431
213,-98.0,-424.43668
214,-193.00002,-342.70895
215,-197.0,-162.70667
216,-197.0,-168.5354
217,-197.0,-92.2552
218,-197.0,37.905674
219,-197.0,140.32501
220,-197.0,179.1147
221,-123.99999,277.83847
222,-98.0,-81.750336
223,-98.0,-237.93611
224,-98.0,-232.06451
225,-98.0,-81.71832
226,-98.0,88.50346
227,-96.99999,215.74312
228,-0.99997044,423.14908
229,68.000015,569.9935
230,70.00003,604.477
231,70.00003,615.8531
232,70.00003,620.73914
233,4.999997,492.4834
234,2.9999838,-128.1559
235,2.9999838,-439.64258
236,-190.0,-576.59924
237,-323.0,-466.15604
238,-572.0,-406.34814
239,-595.0,-237.26326
240,-595.0,-75.47706
241,-596.0,73.1408
242,-595.0,112.98905
243,-596.0,181.3201
244,-596.0,221.67175
245,-596.0,265.3523
246,-596.0,119.58823
247,-596.0,79.2494
248,-596.0,47.231007
249,-465.99997,185.3249
250,-154.99998,376.25372
251,-232.00002,383.28226
252,-208.0,415.96698
253,46.000015,472.66238
254,71.0,572.22394
255,71.0,564.8182
256,71.0,603.5606
257,-210.00002,534.5517
258,-547.0,40.983868
259,-595.0,-239.18608
260,-595.0,-425.17264
261,-595.0,-390.98056
262,-595.0,-423.42636
263,-595.0,-292.3724
264,-595.0,-376.5227
265,-596.0,-324.60068
266,-595.0,-334.3132
267,-595.0,-297.58896
268,-595.0,-276.47958
269,-104.0,-253.01414
270,2.9999838,-363.57486
271,58.999992,-258.4001
272,98.99997,-79.07885
273,61.999977,-39.907932
274,169.0,74.90545
275,174.0,135.87924
276,125.99997,171.5764
277,71.0,180.60895
278,70.00003,118.44493
279,70.00003,53.524128
280,70.00003,-29.839827
281,70.00003,-105.77088
282,4.0000267,-210.33586
283,2.0000134,-256.73407
284,2.0000134,-314.3198
285,2.0000134,-335.23947
286,-372.0,-344.5456
287,-529.0,-304.6892
288,-85.00002,-93.37336
289,58.999992,-47.00589
290,76.99997,-74.08638
291,68.000015,4.9863095
292,88.99998,-17.20307
293,100.000015,66.50955
294,86.99996,-107.97284
295,193.00002,-29.106033
296,198.00002,182.31268
297,198.00002,237.54498
298,198.00002,345.34198
299,198.00002,367.48212
300,198.00002,393.07013
301,184.99997,426.2414
302,154.00002,345.64258
303,117.999985,267.19482
304,117.000015,201.63432
305,117.000015,118.43806
