,y,yhat
664,-3619.0,-4276.953
665,-3493.0002,-4473.0303
666,-3301.0,-4499.46
667,-3188.0,-4292.313
668,-3236.0,-3964.348
669,-3312.0,-3378.5789
670,-2906.0,-2788.9402
671,-2210.9998,-1410.1338
672,-1966.0,-1295.8575
673,-1737.0,-1697.4224
674,-1793.9999,-1976.7069
675,-2138.0,-2221.4375
676,-2387.0,-2382.588
677,-2497.0,-2271.1924
678,-2566.0,-2452.9353
679,-2113.9998,-1976.7433
680,-2126.0,-1753.3164
681,-1532.0,-1239.8905
682,-753.0002,-978.0479
683,-419.00018,-392.61154
684,540.0002,-319.34134
685,389.00018,-391.30148
686,217.99982,-722.8987
687,-257.00003,-1353.4115
688,-1711.0001,-1590.651
689,-2350.0,-1907.1577
690,-2207.0,-1985.9885
691,-2174.0,-1777.4863
692,-2408.0,-1888.622
693,-2310.0,-1697.5531
694,-1395.0,-979.7091
695,-782.00024,-348.0241
696,-1094.9999,-1578.296
697,-1506.9999,-1601.236
698,-1907.0001,-1779.7894
699,-2449.0,-2134.1038
700,-2658.0,-2720.8347
701,-2912.0,-2204.3499
702,-3317.0,-2451.8323
703,-3300.0,-2254.2837
704,-3082.0,-1816.0975
705,-3036.0,-1533.9497
706,-3178.0,-1333.9529
707,-3088.0,-1429.8384
708,-2682.0,-1461.6211
709,-2568.0,-1833.5613
710,-2389.0,-2031.2205
711,-2794.0,-2926.04
712,-3052.9998,-3283.9448
713,-3063.0,-4034.3076
714,-2989.0,-3803.976
715,-3159.0,-3591.9521
716,-3145.0,-3455.3232
717,-2918.0,-3030.9734
718,-2167.0,-2585.7498
719,-1490.9999,-1623.551
720,-1821.0,-1807.2998
721,-1631.0,-2114.866
722,-1999.0001,-2270.7595
723,-2276.0,-2741.2063
724,-2432.0,-2881.2815
725,-2545.0002,-2856.8022
726,-2453.0,-2892.8352
727,-2229.0,-2775.4587
728,-1755.0001,-2520.0906
729,-1048.0,-2151.1292
730,-803.00006,-1946.1792
731,-210.00008,-1760.8049
732,443.99988,-1637.9003
733,54.000225,-1856.74
734,-314.00015,-2116.8901
735,-598.99976,-2647.7449
736,-1091.0,-3042.8875
737,-2009.0,-3280.45
738,-2454.0,-3094.622
739,-2705.0,-2904.5867
740,-2856.0002,-2859.111
741,-2781.0,-2679.0325
742,-2050.0,-2005.1414
743,-1843.0,-1456.3265
744,-2333.0,-1739.2662
745,-2638.0,-2100.2646
746,-2476.0,-2219.4124
747,-2466.0,-2795.5068
748,-2837.0,-2860.745
749,-3159.0,-2852.4797
750,-3084.0,-2907.8098
751,-2903.0,-2766.5159
752,-2560.0002,-2467.674
753,-2079.0,-2049.5903
754,-1589.0001,-1711.8586
755,-1048.9999,-1453.4568
756,-163.00014,-1302.7407
757,341.00027,-1432.4396
758,182.0,-1548.6276
759,-392.0001,-2033.8154
760,-1351.9999,-2385.6257
761,-2665.0,-2703.1987
762,-2733.0,-2455.9822
763,-2299.0,-2493.5989
764,-2457.0,-2600.9358
765,-2208.0,-2358.316
766,-1183.0,-1679.1775
767,-404.00018,-1248.3223
